node	node_type
MeSH_Tree_Disease:C05.500.460.655	MeSH_Tree_Disease
MeSH_Disease:D006130	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.329.937	MeSH_Tree_Disease
MeSH_Disease:D055371	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.394.952	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.465.625.650.240.325	MeSH_Tree_Disease
MeSH_Disease:D054083	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.099.510	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.674.453.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.950.419.630.643	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.132.100.545	MeSH_Tree_Disease
MeSH_Disease:D011016	MeSH_Tree_Disease
MeSH_Disease:D006392	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.142	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.592.604.150.500.550.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.207.399.750.450	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C19.344.762	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.592.763.393.341	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.199.275	MeSH_Tree_Disease
MeSH_Disease:D019959	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.907.253.092	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.592.612.553	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.500.320	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.562.600.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.292.700.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.925.081.343.655.177	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.850.800.370	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.252.400.310.821.873	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.322.762.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.660.585.512.380.813	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.365.826.100	MeSH_Tree_Disease
MeSH_Tree_Disease:C20.543.520.770	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.717.489.250.100	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.827.400.410	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.617.738.250.725	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.250.894.906.800	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.838.765.557	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.529.400	MeSH_Tree_Disease
MeSH_Disease:D016511	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.662.600.700.250	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.228.205.250	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.190.636.860.800	MeSH_Tree_Disease
MeSH_Disease:D004646	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.252.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.651.869.816.800	MeSH_Tree_Disease
MeSH_Disease:D004535	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.077.537	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C19.391.630.642	MeSH_Tree_Disease
MeSH_Disease:D000071576	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.398.487	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.250.894.906.316	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.240.400.817	MeSH_Tree_Disease
MeSH_Tree_Disease:C20.683.515.124	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.925.782.350.250	MeSH_Tree_Disease
MeSH_Disease:D020520	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.405.469.531	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.752.625.735	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.381.483.375	MeSH_Tree_Disease
MeSH_Disease:D015821	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.610.752.530.620	MeSH_Tree_Disease
MeSH_Disease:D058387	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.174	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.189.937.249	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.592.604.764.100.650	MeSH_Tree_Disease
MeSH_Disease:D006456	MeSH_Tree_Disease
MeSH_Disease:D011696	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.900.300.218.550	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.838.775.560.400.385	MeSH_Tree_Disease
MeSH_Disease:D008976	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.450.565.590.340.705	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.450.565.575.610.615.325	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.404.937.547	MeSH_Tree_Disease
MeSH_Disease:D020386	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C19.874.410.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.140.735.400	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.695	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.400.660	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.618.815.815	MeSH_Tree_Disease
MeSH_Disease:D006553	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.920.875.606	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.597.606.762.100	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.631.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.067.093.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.500.300.490	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.256.466.313.400	MeSH_Tree_Disease
MeSH_Disease:D011660	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.577.074	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.430.520.750.400	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.838.775.560	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.200.725	MeSH_Tree_Disease
MeSH_Disease:D018173	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.292.225.800.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.073.198	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.414.788.600	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.189.535	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.132.100.320	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.730.900	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.831.885.250	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.127.384.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.386.435	MeSH_Tree_Disease
MeSH_Tree_Disease:C22.674.377.868	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.580.625.600.590.650.550.300	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.900.647.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.592.350.600.500	MeSH_Tree_Disease
MeSH_Disease:D012282	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.875.846	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.660.200	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.202.449.580	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.730.085.630	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.875.253.096.875	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.800.742	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.280.067.845.695	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.512	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.207.180.500.875	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.392.500.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.986.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.885.687.687.600	MeSH_Tree_Disease
MeSH_Disease:D008146	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.100.608	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.100.100.510	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.907.355.350.454.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.782.580.124	MeSH_Tree_Disease
MeSH_Tree_Disease:C07.465.864.968	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.130.120.135.250.125	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C19.391.119.309	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.662.600.400	MeSH_Tree_Disease
MeSH_Disease:D054067	MeSH_Tree_Disease
MeSH_Disease:D061219	MeSH_Tree_Disease
MeSH_Disease:D004613	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.460.595	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.798.594	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.968.419.780.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.595.500.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.291.500.495	MeSH_Tree_Disease
MeSH_Disease:D011146	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.252.700.150	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.381.520.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.274.761.249	MeSH_Tree_Disease
MeSH_Disease:D010029	MeSH_Tree_Disease
MeSH_Disease:D054868	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.700.631.655	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.784.602	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.190.249	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.177.575.600.537	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.290.684.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.551.240	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.189.355	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.968.419.610	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.301.371.411.445	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.553.231.774	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.337.539.275.325	MeSH_Tree_Disease
MeSH_Disease:D018230	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.668.829.800.750.700	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.300.575.950.150	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.585.500.656	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.200.025.370.325	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.100.250.852.762.200	MeSH_Tree_Disease
MeSH_Disease:D054019	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200.294.936	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.597.751.941.162.625.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.394.750.654	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.500.199	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.281	MeSH_Tree_Disease
MeSH_Tree_Disease:C09.647.710.650	MeSH_Tree_Disease
MeSH_Disease:D008199	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.500.056.630.728	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.574.843.925	MeSH_Tree_Disease
MeSH_Tree_Disease:C20.111.190	MeSH_Tree_Disease
MeSH_Tree_Disease:C11.270.612	MeSH_Tree_Disease
MeSH_Disease:D001606	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.689.202	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200.777.934.284.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.182.525.300.850	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.300	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200.777.419.815.647	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.077.410	MeSH_Tree_Disease
MeSH_Disease:D013103	MeSH_Tree_Disease
MeSH_Disease:D009410	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.381.385	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.182.612.765	MeSH_Tree_Disease
MeSH_Tree_Disease:F03.625.992	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.282.407.407	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.950.750.375	MeSH_Tree_Disease
MeSH_Disease:D000080984	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.604.515.516	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.116.540.310.600	MeSH_Tree_Disease
MeSH_Disease:D010923	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.292.562.750.250	MeSH_Tree_Disease
MeSH_Disease:D016181	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.414.960	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140	MeSH_Tree_Disease
MeSH_Disease:D003665	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.200.777.419.570.821.358	MeSH_Tree_Disease
MeSH_Disease:D017719	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.666.310.309	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.621.207.240	MeSH_Tree_Disease
MeSH_Disease:D014257	MeSH_Tree_Disease
MeSH_Disease:D020754	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.950.967.249.500.500	MeSH_Tree_Disease
MeSH_Disease:D017545	MeSH_Tree_Disease
MeSH_Disease:D054705	MeSH_Tree_Disease
MeSH_Disease:D000860	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.155	MeSH_Tree_Disease
MeSH_Disease:D056886	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.329.937.122.348	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.595.554	MeSH_Tree_Disease
MeSH_Tree_Disease:C22.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.400.450	MeSH_Tree_Disease
MeSH_Tree_Disease:C20.673.774.257	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.355.350.254	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.685.544	MeSH_Tree_Disease
MeSH_Tree_Disease:C09.218.568.900.883.500	MeSH_Tree_Disease
MeSH_Disease:D006105	MeSH_Tree_Disease
MeSH_Disease:D017437	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.651.435.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.405.205.282.750.625	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.335.349.444	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.968.419.815.885.625	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.968.419.936.231	MeSH_Tree_Disease
MeSH_Tree_Disease:C25.775.225	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.252.400.536.400	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.670.380.185	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.621.207.720	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.600.300.388	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.228.399	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.880.495	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.610.432.275	MeSH_Tree_Disease
MeSH_Disease:D000037	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.850.908.208.875	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.360.860	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.228.399.750.300.887	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.621.207.540.460.606	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.252.190.530	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.915.300.490.450	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.650.800.255	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.200.777.419.912	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.968.725.938	MeSH_Tree_Disease
MeSH_Disease:D000071697	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.804.812	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.300.808	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.595.100	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.228.399.750.300.887	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.252.410.890.168	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.116.198	MeSH_Tree_Disease
MeSH_Disease:D019522	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.116.231	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.405.249.411.184	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.701.377.315	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.500.034.937	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.550.175.800	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.748.674	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.190.636.370.400	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.550.840	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.750.400.750.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.811.400.812	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.189.540	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.925.782.417.881	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.595.800	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.950.967.249.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.592.604.529	MeSH_Tree_Disease
MeSH_Disease:D001764	MeSH_Tree_Disease
MeSH_Disease:D012771	MeSH_Tree_Disease
MeSH_Disease:D004756	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.610.752.625.122	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C19.344.400	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.552.380.705.437.100	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C09.603.557	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.100.250.056.630.450	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.900.300.837.150.300	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.360.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.592.608.250	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200.777.419.403.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.597.622.760.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.845.500.050.050	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.252.400.840.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C20.920.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.100.102	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C20.111.327	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.322.186	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.941.879.780.900.650.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.968.934.600	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.257	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.850.475.440.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.674.095.054	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.768.400	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.033.731	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.651.324	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.621.585.600.374	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.552.645.490	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.465.625.600.590.650.550.300	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.703.534.700	MeSH_Tree_Disease
MeSH_Tree_Disease:C07.650.800.260	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.592	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.907.355.590.213.206	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.500.056.630.050	MeSH_Tree_Disease
MeSH_Disease:D006995	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.500.507.450.230	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.925.782.147.810	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.300.200.360	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.886.659.635.600	MeSH_Tree_Disease
MeSH_Disease:D000080902	MeSH_Tree_Disease
MeSH_Tree_Disease:C11.710.528	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.940.090	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.100.940.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.595.554.825.850	MeSH_Tree_Disease
MeSH_Tree_Disease:C07.793.597.425	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.180.090	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.513.355.750.093	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.670.380.290.390	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.291.687	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C09.400.860	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.862.945.533	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.654.521.500.133.699.713	MeSH_Tree_Disease
MeSH_Disease:D003554	MeSH_Tree_Disease
MeSH_Tree_Disease:F03.870.400.800.800	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.900.300.350	MeSH_Tree_Disease
MeSH_Disease:D002145	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.614.250.195.885.500.600	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.717.489.250.200.475	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.130.564.332.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.238.510	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.584.563.641.509	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.831.350.856.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.116.099.708.670	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.854.787.200	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.592.608.875	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.651.310	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.925.782.310.340	MeSH_Tree_Disease
MeSH_Disease:D006058	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.335.349.656	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.668.829.500.700	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.875.466	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.845	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.595.554.825.700.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.436	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.782.815.616.400.050	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.228.245.340.450	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.182.089.530.660	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.915.300.200.200.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.381.423.694	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.915.300.745	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.546.399.937.875	MeSH_Tree_Disease
